
***********************
Sun Apr  3 19:08:34 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0138657 This is the baseline. Launch Power = 17.2dbm
popSize bias beta 

--> 38: 0.00175053 -0.00175053  97.6253 8.87444 14.972 0.815316
--> 39: 0.024277 -0.024277  96.7919 8.07792 17.8689 0.921585
--> 40: 0.00551112 -0.00551112  87.1958 7.41085 14.2002 1.16468
--> 41: 0.014313 -0.014313  67.1957 9.41653 14.562 0.3297
--> 42: 0.00143018 -0.00143018  67.1957 16.9378 14.2002 1.6499
--> 43: 0.00101054 -0.00101054  88.7773 13.3991 14.2002 0.28293
--> 44: 0.00156594 -0.00156594  55.2005 17.9033 13.8144 1.73954
--> 45: 0.00180878 -0.00180878  70.4408 13.3991 11.6705 1.34745
--> 46: 0.00119918 -0.00119918  71.8672 16.2301 14.7791 1.44508
--> 47: 0.00136868 -0.00136868  67.1957 15.0724 14.2002 1.6499
--> 48: 0.0058194 -0.0058194  71.8672 17.9553 11.1881 0.920263
--> 49: 0.00181752 -0.00181752  71.8672 17.9553 14.2967 0.920263
--> 50: 0.00637691 -0.00637691  67.1957 19.8207 11.1881 0.815316
--> 51: 0.00211167 -0.00211167  96.7036 8.9264 15.4544 0.717682
--> 52: 0.0021336 -0.0021336  94.7844 9.83134 12.2879 0.67978
--> 53: 0.00154804 -0.00154804  57.5112 18.3284 14.2967 0.477041
--> 54: 0.00147665 -0.00147665  75.8478 16.2301 13.6938 0.396451
--> 55: 0.00133334 -0.00133334  71.8672 13.3342 14.7791 1.44508
--> 56: 0.00138395 -0.00138395  58.9377 17.0025 14.0796 2.56542
--> 57: 0.000969933 -0.000969933  80.5291 14.1069 14.5861 1.87926
--> 58: 0.00131717 -0.00131717  80.1253 16.2301 14.5089 0.529559
--> 59: 0.00194465 -0.00194465  67.1957 13.3991 14.0796 0.625807
--> 60: 0.00129517 -0.00129517  69.1325 15.0724 13.8144 1.69459
--> 61: 0.00108693 -0.00108693  74.1779 14.7377 14.2002 0.861372
--> 62: 0.00125262 -0.00125262  70.9456 15.1244 14.6826 0.822628
--> 63: 0.00249867 -0.00249867  60.6498 17.0025 14.6633 0.625807
--> 64: 0.00103113 -0.00103113  76.3657 14.7377 14.5089 0.24191
--> 65: 0.000955602 -0.000955602  88.4438 13.3757 14.4655 0.669743
--> 66: 0.00120623 -0.00120623  89.1812 13.3342 13.5056 1.77529
--> 67: 0.00121174 -0.00121174  89.1812 14.8499 14.3932 1.01332
--> 68: 0.0012318 -0.0012318  69.4555 15.0724 14.2002 1.96889
--> 69: 0.00111182 -0.00111182  80.0638 14.1715 13.4622 0.478075
--> 70: 0.00121026 -0.00121026  67.5996 15.4455 14.2002 2.11482
--> 71: 0.000983998 -0.000983998  90.2169 13.3991 14.4125 0.822628
--> 72: 0.00134957 -0.00134957  89.1812 15.0724 14.0796 0.625807
--> 73: 0.000940428 -0.000940428  88.0291 13.3991 14.6826 0.822628
--> 74: 0.000993774 -0.000993774  90.2169 13.3472 14.4125 0.10398
--> 75: 0.0118592 -0.0118592  88.1875 13.3804 14.5861 0.318078
--> 76: 0.00107561 -0.00107561  71.8672 15.0204 14.2002 1.0179
--> 77: 0.00118533 -0.00118533  76.3657 13.036 14.7559 1.84826
--> 78: 0.0012469 -0.0012469  89.1812 15.0055 14.5089 0.289023
--> 79: 0.00116818 -0.00116818  99.8583 12.3282 14.0796 0.625807
--> 80: 0.0010312 -0.0010312  77.7768 14.47 15.026 0.318689
--> 81: 0.00127919 -0.00127919  74.1779 13.3757 14.4655 0.669743
--> 82: 0.00100416 -0.00100416  76.9482 14.5116 14.7598 0.822628
--> 83: 0.00117619 -0.00117619  98.7506 12.5237 13.9641 1.10347
--> 84: 0.00103434 -0.00103434  76.3657 14.7377 14.4655 0.0844531
--> 85: 0.00151865 -0.00151865  99.0174 14.1069 13.7518 0.0753724
--> 86: 0.000999127 -0.000999127  90.2169 13.3804 14.2919 0.935258
--> 87: 0.00100038 -0.00100038  80.2789 13.9653 14.8215 1.47111
--> 88: 0.00103718 -0.00103718  76.3657 14.7377 14.4125 0.24191
--> 89: 0.00119735 -0.00119735  88.7773 14.7377 14.2928 0.24191
--> 90: 0.000979646 -0.000979646  81.6973 13.984 14.7791 1.79024
--> 91: 0.00100496 -0.00100496  75.6973 14.5502 14.7019 0.822628
--> 92: 0.000963656 -0.000963656  90.2169 13.3472 14.6826 0.625807
--> 93: 0.000978261 -0.000978261  88.4438 13.3472 14.4125 0.10398
--> 94: 0.00100705 -0.00100705  90.1941 13.3757 14.2494 0.669743
--> 95: 0.00106121 -0.00106121  90.2169 13.984 14.4125 0.10398
--> 96: 0.00103281 -0.00103281  90.5487 13.3285 14.2388 0.139129
--> 97: 0.0009863 -0.0009863  90.2169 13.3472 14.4125 0.625807
--> 98: 0.000978169 -0.000978169  80.6936 13.9569 14.7009 1.42494
--> 99: 0.000986644 -0.000986644  81.6973 13.984 14.2919 0.935258
--> 100: 0.000985063 -0.000985063  82.2793 14.0919 14.2736 2.12682
--> 1: 0.00176681 -0.00176681  55.7969 15.7428 14.7533 2.63156
--> 2: 0.0229718 -0.0229718  79.0919 13.493 2.51554 4.15771
--> 3: 0.0185137 -0.0185137  51.8455 9.35869 3.85752 1.7567
--> 4: 0.0121698 -0.0121698  90.7195 5.84463 14.8723 2.81726
--> 5: 0.00447941 -0.00447941  88.3959 6.9156 9.33841 3.19111
--> 6: 0.00920769 -0.00920769  84.4719 19.1271 19.707 3.45807
--> 7: 0.0210613 -0.0210613  51.3961 13.0584 19.3675 1.07662
--> 8: 0.0138166 -0.0138166  89.3422 16.0412 4.81422 1.09918
--> 9: 0.00686016 -0.00686016  77.7199 3.375 6.47867 3.4893
--> 10: 0.0114967 -0.0114967  89.6472 5.67061 14.5106 5.97446
--> 11: 0.0335544 -0.0335544  89.3422 16.0412 4.81422 2.63156
--> 12: 0.0198498 -0.0198498  51.8455 13.493 3.85752 4.15771
--> 13: 0.0197492 -0.0197492  66.7071 2.96322 10.5476 5.31325
--> 14: 0.00362399 -0.00362399  54.7958 19.1271 10.6155 0.404877
--> 15: 0.00254159 -0.00254159  84.2557 17.6808 13.4955 1.178
--> 16: 0.0250337 -0.0250337  51.8455 16.0412 3.85752 1.09918
--> 17: 0.00120091 -0.00120091  77.7199 15.7428 14.7533 2.63156
--> 18: 0.00151752 -0.00151752  89.6472 15.7428 14.5106 5.97446
--> 19: 0.00502654 -0.00502654  54.7958 12.7324 10.6155 5.52682
--> 20: 0.0185046 -0.0185046  88.3959 9.2328 3.99583 1.09107
--> 21: 0.0036571 -0.0036571  90.7195 19.1271 14.8723 2.81726
--> 22: 0.00848755 -0.00848755  89.6472 10.619 9.16364 5.97446
--> 23: 0.00681244 -0.00681244  77.7199 5.84463 6.47867 3.4893
--> 24: 0.00395596 -0.00395596  89.6472 19.1271 14.8723 5.97446
--> 25: 0.0129287 -0.0129287  52.8465 16.4205 7.99528 3.98338
--> 26: 0.0126848 -0.0126848  81.8761 17.6808 10.4214 3.0792
--> 27: 0.00391157 -0.00391157  89.6472 19.1271 14.5106 0.404877
